Job_ID,Job_Title,Company,Location,Country,Experience_Level,Employment_Type,Work_Mode,Salary_Min,Salary_Max,Salary_Currency,Posted_Date,Industry,Company_Size,Python,SQL,Power_BI,Excel,Tableau,Machine_Learning,Deep_Learning,TensorFlow,PyTorch,AWS,Azure,GCP,Statistics,NLP,Generative_AI,Years_Experience,Education,Job_Description,Average_Salary,Skill_Count
JOB10965,Data Scientist,Capgemini,Bangalore,India,Senior,Full Time,Hybrid,1030000,1280000,INR,2026-06-06,Telecommunications,51-200,Yes,No,No,No,Yes,Yes,No,No,No,No,No,Yes,No,No,No,9,Bachelor's,"Seeking a Data Scientist to support Telecommunications projects. Key skills include Python, Tableau, Machine Learning, GCP. Hybrid role with senior experience requirements.",1155000,4
JOB11670,Ml Engineer,Deloitte,Pune,Canada,Mid Level,Full Time,Hybrid,1060000,1360000,USD,2026-03-15,Technology,1-50,Yes,No,No,No,No,Yes,No,No,Yes,Yes,No,No,No,No,No,4,Bachelor's,"Seeking a ML Engineer to support Technology projects. Key skills include Python, Machine Learning, PyTorch, AWS. Hybrid role with mid level experience requirements.",1210000,4
JOB10199,Business Analyst,Adobe,Bangalore,India,Senior,Full Time,On-site,720000,920000,INR,2026-05-24,Technology,1-50,No,Yes,No,Yes,Yes,No,No,No,No,No,No,No,No,No,Yes,9,Master's,"Seeking a Business Analyst to support Technology projects. Key skills include SQL, Excel, Tableau, Generative AI. On-site role with senior experience requirements.",820000,4
JOB11437,Data Scientist,Persistent Systems,Noida,India,Entry Level,Full Time,Hybrid,680000,960000,INR,2025-05-21,IT Services,501-1000,Yes,Yes,No,No,No,Yes,No,No,Yes,Yes,No,No,No,No,No,1,Diploma,"Seeking a Data Scientist to support IT Services projects. Key skills include Python, SQL, Machine Learning, PyTorch, AWS. Hybrid role with entry level experience requirements.",820000,5
JOB11510,Bi Analyst,Genpact,Hyderabad,India,Senior,Full Time,Remote,660000,780000,INR,2026-02-16,Telecommunications,201-500,No,Yes,No,Yes,No,No,No,No,No,Yes,Yes,No,No,No,No,5,Bachelor's,"Seeking a BI Analyst to support Telecommunications projects. Key skills include SQL, Excel, AWS, Azure. Remote role with senior experience requirements.",720000,4
JOB11455,Data Analyst,Adobe,Ahmedabad,India,Mid Level,Full Time,Remote,460000,620000,USD,2025-08-09,Healthcare,1-50,Yes,Yes,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,5,Bachelor's,"Seeking a Data Analyst to support Healthcare projects. Key skills include Python, SQL, Excel, Tableau, Machine Learning. Remote role with mid level experience requirements.",540000,5
JOB10898,Business Analyst,TCS,Bangalore,India,Entry Level,Full Time,On-site,440000,670000,GBP,2026-07-25,IT Services,1000+,Yes,Yes,Yes,Yes,No,Yes,No,No,No,No,No,No,Yes,No,No,2,Bachelor's,"Seeking a Business Analyst to support IT Services projects. Key skills include Python, SQL, Power BI, Excel, Machine Learning, Statistics. On-site role with entry level experience requirements.",555000,6
JOB11782,Business Analyst,LTIMindtree,Bangalore,India,Mid Level,Contract,Hybrid,580000,800000,INR,2026-04-20,Manufacturing,1-50,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,No,Yes,No,Yes,Yes,No,3,Diploma,"Seeking a Business Analyst to support Manufacturing projects. Key skills include Python, SQL, Power BI, Excel, Machine Learning, Deep Learning, Azure. Hybrid role with mid level experience requirements.",690000,9
JOB11754,Data Scientist,Infosys,Mumbai,India,Mid Level,Full Time,On-site,980000,1220000,GBP,2025-06-28,Manufacturing,201-500,Yes,Yes,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,5,Master's,"Seeking a Data Scientist to support Manufacturing projects. Key skills include Python, SQL, Machine Learning, TensorFlow. On-site role with mid level experience requirements.",1100000,4
JOB11315,Machine Learning Engineer,Wipro,Pune,India,Senior,Full Time,On-site,1320000,1700000,INR,2026-08-08,Education,51-200,Yes,Yes,Yes,No,No,No,No,No,No,Yes,Yes,No,Yes,No,No,6,Master's,"Seeking a Machine Learning Engineer to support Education projects. Key skills include Python, SQL, Power BI, AWS, Azure, Statistics. On-site role with senior experience requirements.",1510000,6
JOB10990,Ml Engineer,Tech Mahindra,Kolkata,Canada,Entry Level,Full Time,On-site,730000,1020000,CAD,2026-04-19,Consulting,1000+,Yes,Yes,No,No,No,Yes,No,Yes,Yes,No,No,No,Yes,Yes,No,2,Bachelor's,"Seeking a ML Engineer to support Consulting projects. Key skills include Python, SQL, Machine Learning, TensorFlow, PyTorch, Statistics, NLP. On-site role with entry level experience requirements.",875000,7
JOB11041,Ai Engineer,JPMorgan Chase,Bangalore,India,Entry Level,Internship,On-site,730000,1130000,INR,2025-01-13,Healthcare,1-50,Yes,Yes,No,Yes,No,Yes,No,No,No,No,Yes,No,Yes,No,Yes,1,Bachelor's,"Seeking a AI Engineer to support Healthcare projects. Key skills include Python, SQL, Excel, Machine Learning, Azure, Statistics, Generative AI. On-site role with entry level experience requirements.",930000,7
JOB11183,Data Engineer,Oracle,Kolkata,Germany,Lead,Contract,On-site,1020000,1370000,INR,2026-06-15,IT Services,1-50,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,9,MBA,"Seeking a Data Engineer to support IT Services projects. Key skills include Python, SQL, Power BI, Excel, Tableau, Deep Learning. On-site role with lead experience requirements.",1195000,6
JOB10244,Machine Learning Engineer,Walmart Global Tech,Ahmedabad,USA,Senior,Full Time,Hybrid,1260000,1550000,INR,2025-10-26,Finance,1-50,Yes,No,No,No,No,Yes,Yes,No,Yes,Yes,No,No,Yes,No,No,7,Diploma,"Seeking a Machine Learning Engineer to support Finance projects. Key skills include Python, Machine Learning, Deep Learning, PyTorch, AWS, Statistics. Hybrid role with senior experience requirements.",1405000,6
JOB10067,Data Analyst,TCS,Delhi,Germany,Mid Level,Full Time,Remote,590000,720000,INR,2026-05-19,IT Services,501-1000,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,Yes,No,No,2,Bachelor's,"Seeking a Data Analyst to support IT Services projects. Key skills include Python, SQL, Power BI, Excel, Statistics. Remote role with mid level experience requirements.",655000,5
JOB11928,Ai Engineer,Microsoft,Hyderabad,Singapore,Mid Level,Internship,On-site,1010000,1350000,INR,2026-07-25,Finance,1000+,Yes,Yes,No,No,No,Yes,No,No,No,Yes,Yes,No,Yes,Yes,No,3,Bachelor's,"Seeking a AI Engineer to support Finance projects. Key skills include Python, SQL, Machine Learning, AWS, Azure, Statistics, NLP. On-site role with mid level experience requirements.",1180000,7
JOB10934,Ai Engineer,HCLTech,Mumbai,Singapore,Entry Level,Full Time,On-site,720000,960000,INR,2025-12-09,Healthcare,1-50,Yes,Yes,No,No,No,Yes,Yes,No,No,No,Yes,No,No,No,Yes,0,Bachelor's,"Seeking a AI Engineer to support Healthcare projects. Key skills include Python, SQL, Machine Learning, Deep Learning, Azure, Generative AI. On-site role with entry level experience requirements.",840000,6
JOB10360,Ai Engineer,Walmart Global Tech,Bangalore,India,Mid Level,Full Time,Remote,1140000,1540000,INR,2025-03-18,Technology,501-1000,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,3,Bachelor's,"Seeking a AI Engineer to support Technology projects. Key skills include Deep Learning, Statistics. Remote role with mid level experience requirements.",1340000,2
JOB10096,Ai Engineer,Adobe,Hyderabad,India,Mid Level,Contract,Remote,1190000,1560000,INR,2026-03-08,Consulting,501-1000,Yes,Yes,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,2,Diploma,"Seeking a AI Engineer to support Consulting projects. Key skills include Python, SQL, Excel, Machine Learning. Remote role with mid level experience requirements.",1375000,4
JOB11656,Ai/Ml Intern,Tech Mahindra,Hyderabad,India,Entry Level,Full Time,Hybrid,180000,270000,INR,2025-11-27,Finance,201-500,No,Yes,No,No,Yes,Yes,Yes,No,Yes,No,No,No,No,No,No,0,Bachelor's,"Seeking a AI/ML Intern to support Finance projects. Key skills include SQL, Tableau, Machine Learning, Deep Learning, PyTorch. Hybrid role with entry level experience requirements.",225000,5
JOB11529,Ml Engineer,Genpact,Bangalore,India,Senior,Full Time,Hybrid,1250000,1680000,INR,2025-01-13,Education,501-1000,Yes,No,Yes,Yes,Yes,No,No,No,Yes,No,No,No,Yes,No,Yes,8,Bachelor's,"Seeking a ML Engineer to support Education projects. Key skills include Python, Power BI, Excel, Tableau, PyTorch, Statistics, Generative AI. Hybrid role with senior experience requirements.",1465000,7
JOB11497,Data Engineer,Genpact,Gurgaon,Canada,Mid Level,Full Time,On-site,690000,930000,INR,2026-05-06,Technology,1000+,No,Yes,No,Yes,No,Yes,No,No,No,Yes,No,No,Yes,Yes,No,5,Master's,"Seeking a Data Engineer to support Technology projects. Key skills include SQL, Excel, Machine Learning, AWS, Statistics, NLP. On-site role with mid level experience requirements.",810000,6
JOB11966,Data Engineer,LTIMindtree,Gurgaon,Canada,Entry Level,Contract,Hybrid,690000,980000,INR,2025-06-11,Healthcare,201-500,Yes,Yes,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,1,Bachelor's,"Seeking a Data Engineer to support Healthcare projects. Key skills include Python, SQL, Excel, Machine Learning. Hybrid role with entry level experience requirements.",835000,4
JOB11602,Data Scientist,Genpact,Hyderabad,India,Entry Level,Full Time,On-site,740000,1020000,INR,2025-06-30,E-commerce,1000+,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,Yes,Yes,No,1,Bachelor's,"Seeking a Data Scientist to support E-commerce projects. Key skills include SQL, Power BI, Excel, Statistics, NLP. On-site role with entry level experience requirements.",880000,5
JOB11983,Machine Learning Engineer,Genpact,Kolkata,India,Senior,Full Time,On-site,1300000,1700000,INR,2025-04-28,Healthcare,501-1000,Yes,No,No,Yes,No,Yes,Yes,No,No,Yes,No,No,No,No,No,6,Bachelor's,"Seeking a Machine Learning Engineer to support Healthcare projects. Key skills include Python, Excel, Machine Learning, Deep Learning, AWS. On-site role with senior experience requirements.",1500000,5
JOB10522,Machine Learning Engineer,Oracle,Chennai,Germany,Mid Level,Full Time,On-site,910000,1340000,INR,2025-12-22,Consulting,1000+,Yes,Yes,Yes,No,No,No,No,No,No,Yes,No,No,No,Yes,No,5,Master's,"Seeking a Machine Learning Engineer to support Consulting projects. Key skills include Python, SQL, Power BI, AWS, NLP. On-site role with mid level experience requirements.",1125000,5
JOB11873,Ai Engineer,Siemens,Pune,Germany,Senior,Full Time,On-site,1160000,1560000,INR,2025-02-26,E-commerce,1000+,No,No,No,No,No,Yes,Yes,No,No,No,No,No,Yes,No,Yes,9,Bachelor's,"Seeking a AI Engineer to support E-commerce projects. Key skills include Machine Learning, Deep Learning, Statistics, Generative AI. On-site role with senior experience requirements.",1360000,4
JOB11555,Data Scientist,Walmart Global Tech,Gurgaon,India,Mid Level,Full Time,Hybrid,740000,1050000,SGD,2026-04-01,Finance,501-1000,Yes,Yes,No,No,Yes,No,No,No,No,No,Yes,No,Yes,No,No,3,Master's,"Seeking a Data Scientist to support Finance projects. Key skills include Python, SQL, Tableau, Azure, Statistics. Hybrid role with mid level experience requirements.",895000,5
JOB11433,Ai Engineer,TCS,Pune,India,Entry Level,Full Time,On-site,930000,1340000,USD,2026-05-27,Telecommunications,1000+,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,2,Bachelor's,Seeking a AI Engineer to support Telecommunications projects. Key skills include Python. On-site role with entry level experience requirements.,1135000,1
JOB10975,Data Analyst,Oracle,Hyderabad,India,Entry Level,Full Time,On-site,420000,530000,INR,2026-02-11,Technology,201-500,No,No,No,Yes,Yes,No,No,No,No,Yes,No,No,Yes,No,No,1,Bachelor's,"Seeking a Data Analyst to support Technology projects. Key skills include Excel, Tableau, AWS, Statistics. On-site role with entry level experience requirements.",475000,4
JOB10666,Data Analyst,Walmart Global Tech,Bangalore,India,Mid Level,Full Time,On-site,610000,800000,GBP,2026-01-15,Consulting,51-200,Yes,Yes,Yes,Yes,No,No,No,No,No,No,Yes,No,No,No,No,2,Bachelor's,"Seeking a Data Analyst to support Consulting projects. Key skills include Python, SQL, Power BI, Excel, Azure. On-site role with mid level experience requirements.",705000,5
JOB10362,Data Engineer,Wipro,Pune,India,Lead,Full Time,Remote,1170000,1360000,INR,2025-10-02,E-commerce,1000+,Yes,Yes,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,9,Master's,"Seeking a Data Engineer to support E-commerce projects. Key skills include Python, SQL, Excel, Deep Learning, Statistics. Remote role with lead experience requirements.",1265000,5
JOB11457,Bi Analyst,SAP,Chennai,Singapore,Mid Level,Full Time,Hybrid,670000,920000,AUD,2026-01-18,Telecommunications,1000+,Yes,No,No,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes,No,Yes,2,Bachelor's,"Seeking a BI Analyst to support Telecommunications projects. Key skills include Python, Excel, Tableau, Machine Learning, Deep Learning, PyTorch, AWS. Hybrid role with mid level experience requirements.",795000,10
JOB11456,Ai/Ml Intern,LTIMindtree,Noida,India,Entry Level,Full Time,Remote,180000,260000,INR,2025-06-05,Finance,1-50,Yes,Yes,No,Yes,No,Yes,No,Yes,No,No,No,No,No,No,No,0,Bachelor's,"Seeking a AI/ML Intern to support Finance projects. Key skills include Python, SQL, Excel, Machine Learning, TensorFlow. Remote role with entry level experience requirements.",220000,5
JOB10485,Data Engineer,Genpact,Hyderabad,India,Entry Level,Full Time,Remote,540000,780000,INR,2025-02-05,IT Services,1000+,Yes,Yes,Yes,Yes,No,No,No,No,No,Yes,No,No,No,No,No,0,Master's,"Seeking a Data Engineer to support IT Services projects. Key skills include Python, SQL, Power BI, Excel, AWS. Remote role with entry level experience requirements.",660000,5
JOB11176,Ai Engineer,Tech Mahindra,Noida,India,Senior,Full Time,Remote,1450000,1760000,INR,2026-05-25,Finance,1000+,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No,No,No,No,Yes,No,No,7,Bachelor's,"Seeking a AI Engineer to support Finance projects. Key skills include Python, SQL, Power BI, Tableau, Machine Learning, Deep Learning, Statistics. Remote role with senior experience requirements.",1605000,7
JOB11352,Ai Engineer,Wipro,Gurgaon,India,Senior,Internship,On-site,1360000,1770000,INR,2026-07-12,Manufacturing,1000+,Yes,Yes,No,No,Yes,Yes,No,No,No,Yes,Yes,No,Yes,No,No,5,Bachelor's,"Seeking a AI Engineer to support Manufacturing projects. Key skills include Python, SQL, Tableau, Machine Learning, AWS, Azure, Statistics. On-site role with senior experience requirements.",1565000,7
JOB11281,Data Engineer,Microsoft,Bangalore,India,Mid Level,Full Time,On-site,870000,1190000,INR,2025-05-06,Consulting,51-200,Yes,Yes,Yes,No,No,Yes,No,No,No,No,No,No,Yes,No,Yes,2,Bachelor's,"Seeking a Data Engineer to support Consulting projects. Key skills include Python, SQL, Power BI, Machine Learning, Statistics, Generative AI. On-site role with mid level experience requirements.",1030000,6
JOB10312,Data Analyst,IBM,Noida,India,Entry Level,Full Time,Hybrid,470000,600000,INR,2025-04-02,Consulting,501-1000,Yes,Yes,Yes,Yes,No,No,Yes,No,No,No,Yes,No,Yes,No,No,1,Master's,"Seeking a Data Analyst to support Consulting projects. Key skills include Python, SQL, Power BI, Excel, Deep Learning, Azure, Statistics. Hybrid role with entry level experience requirements.",535000,7
JOB11795,Data Analyst,LTIMindtree,Mumbai,India,Entry Level,Full Time,Hybrid,470000,670000,INR,2026-01-08,Technology,501-1000,Yes,Yes,No,No,No,No,No,Yes,No,No,No,No,Yes,No,No,1,Bachelor's,"Seeking a Data Analyst to support Technology projects. Key skills include Python, SQL, TensorFlow, Statistics. Hybrid role with entry level experience requirements.",570000,4
JOB11329,Data Engineer,Amazon,Hyderabad,India,Mid Level,Full Time,On-site,910000,1200000,CAD,2025-12-10,Technology,201-500,Yes,Yes,No,Yes,No,No,No,No,No,Yes,Yes,No,Yes,Yes,No,2,Bachelor's,"Seeking a Data Engineer to support Technology projects. Key skills include Python, SQL, Excel, AWS, Azure, Statistics, NLP. On-site role with mid level experience requirements.",1055000,7
JOB10843,Data Analyst,Cisco,Delhi,India,Mid Level,Full Time,Remote,510000,680000,INR,2025-12-17,IT Services,1000+,Yes,Yes,No,Yes,No,No,No,No,Yes,No,No,No,Yes,Yes,Yes,5,Bachelor's,"Seeking a Data Analyst to support IT Services projects. Key skills include Python, SQL, Excel, PyTorch, Statistics, NLP, Generative AI. Remote role with mid level experience requirements.",595000,7
JOB10414,Ai Engineer,Persistent Systems,Delhi,USA,Senior,Full Time,Hybrid,1090000,1400000,INR,2026-02-03,Technology,1000+,Yes,No,No,No,No,Yes,Yes,No,No,Yes,No,Yes,Yes,No,Yes,10,Diploma,"Seeking a AI Engineer to support Technology projects. Key skills include Python, Machine Learning, Deep Learning, AWS, GCP, Statistics, Generative AI. Hybrid role with senior experience requirements.",1245000,7
JOB11158,Business Analyst,Cisco,Noida,India,Entry Level,Contract,Hybrid,490000,630000,INR,2025-03-04,Technology,501-1000,Yes,No,No,Yes,No,Yes,No,No,No,Yes,No,No,Yes,No,No,1,Bachelor's,"Seeking a Business Analyst to support Technology projects. Key skills include Python, Excel, Machine Learning, AWS, Statistics. Hybrid role with entry level experience requirements.",560000,5
JOB10032,Data Analyst,Bosch,Pune,Canada,Senior,Full Time,On-site,730000,830000,INR,2025-07-29,Consulting,201-500,Yes,Yes,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,9,Bachelor's,"Seeking a Data Analyst to support Consulting projects. Key skills include Python, SQL, Power BI, GCP. On-site role with senior experience requirements.",780000,4
JOB10766,Ai Engineer,Persistent Systems,Noida,Canada,Senior,Full Time,Remote,1110000,1320000,INR,2026-04-27,IT Services,1000+,Yes,No,No,No,No,Yes,Yes,No,No,No,Yes,Yes,No,Yes,No,7,Master's,"Seeking a AI Engineer to support IT Services projects. Key skills include Python, Machine Learning, Deep Learning, Azure, GCP, NLP. Remote role with senior experience requirements.",1215000,6
JOB10459,Data Analyst,Amazon,Bangalore,UK,Mid Level,Full Time,Hybrid,610000,710000,INR,2025-01-14,IT Services,1000+,No,Yes,No,No,No,No,No,No,No,Yes,No,No,Yes,Yes,No,5,Bachelor's,"Seeking a Data Analyst to support IT Services projects. Key skills include SQL, AWS, Statistics, NLP. Hybrid role with mid level experience requirements.",660000,4
JOB11186,Ai/Ml Intern,Infosys,Bangalore,India,Mid Level,Full Time,Hybrid,190000,300000,INR,2025-01-19,Technology,1000+,Yes,No,Yes,Yes,No,Yes,No,No,No,Yes,Yes,No,Yes,No,No,5,Master's,"Seeking a AI/ML Intern to support Technology projects. Key skills include Python, Power BI, Excel, Machine Learning, AWS, Azure, Statistics. Hybrid role with mid level experience requirements.",245000,7
JOB10340,Data Analyst,Wipro,Bangalore,India,Entry Level,Full Time,On-site,430000,650000,INR,2026-06-21,Manufacturing,1000+,No,Yes,Yes,Yes,No,No,No,No,No,Yes,No,No,Yes,No,No,0,Bachelor's,"Seeking a Data Analyst to support Manufacturing projects. Key skills include SQL, Power BI, Excel, AWS, Statistics. On-site role with entry level experience requirements.",540000,5
